name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chittagong,2013-01-18,29,14,20.6,28.2,14,20.5,14.2,70,0,0,0,,,,,15.7,17.1,1015.2,36.1,4.1,198.3,17,8,,2013-01-18T06:34:43,2013-01-18T17:31:48,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-19,29.1,14,21.6,29.2,14,21.7,15.2,69.4,0,0,0,,,,,16.6,13.2,1013.8,2.5,4.4,197.2,17.2,7,,2013-01-19T06:34:39,2013-01-19T17:32:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-20,29,13.9,21.6,29.1,13.9,21.7,16.2,74.3,0,0,0,,,,,18.4,349,1014.1,0,4,192.7,16.6,7,,2013-01-20T06:34:33,2013-01-20T17:33:12,0.27,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-21,26,17,21.1,26,17,21.1,16,74.4,0,0,0,,,,,22.3,349.1,1015.6,15.7,4.4,181.8,15.7,7,,2013-01-21T06:34:26,2013-01-21T17:33:54,0.31,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-22,25,14.9,19.9,25,14.9,19.9,12.9,66.1,0,0,0,,,,,22.3,336.6,1015.6,0,4.7,203.1,17.5,7,,2013-01-22T06:34:17,2013-01-22T17:34:36,0.34,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-23,25.1,13.8,19.7,25.1,13.8,19.7,13.5,69.7,0,0,0,,,,,22.3,328.6,1014.7,0,4.6,213.5,18.4,8,,2013-01-23T06:34:07,2013-01-23T17:35:17,0.37,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-24,26,13,18.9,26,13,18.9,12.7,69.8,0,0,0,,,,,22.3,323.9,1014.2,0,4.2,220.9,19.4,8,,2013-01-24T06:33:56,2013-01-24T17:35:59,0.4,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-25,26,12.6,18.8,26,12.6,18.8,11.5,65.9,0,0,0,,,,,22.3,334,1014.5,6.5,4.4,222.8,19.3,8,,2013-01-25T06:33:43,2013-01-25T17:36:40,0.44,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-26,23.1,11.5,17.6,23.1,11.5,17.6,10.6,66.4,0,0,0,,,,,22.3,331.9,1014.8,3.4,4.3,219.3,19,8,,2013-01-26T06:33:29,2013-01-26T17:37:21,0.47,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-27,22,11.4,16.9,22,11.4,16.9,11.1,71.4,0,0,0,,,,,18.4,343.8,1014.6,11.9,4.3,216.5,18.9,8,,2013-01-27T06:33:14,2013-01-27T17:38:01,0.5,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-28,25.1,12.8,18.1,25.1,12.8,18.1,12.7,73.5,0,0,0,,,,,18.4,328.4,1014.1,59.8,3.2,189,16.4,7,,2013-01-28T06:32:57,2013-01-28T17:38:42,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-29,24.6,12.7,19.3,24.6,12.7,19.3,13.8,72.8,0,0,0,,,,,13,301,1013,43.1,4.2,170.6,14.6,7,,2013-01-29T06:32:39,2013-01-29T17:39:22,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-30,25,13,19.7,25,13,19.7,13.5,70.1,0,0,0,,,,,22.3,291.7,1014.1,4.2,3.4,207.8,18.1,8,,2013-01-30T06:32:20,2013-01-30T17:40:01,0.61,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-01-31,25,11.6,19.2,25,11.6,19.2,14,73.6,0,0,0,,,,,16.6,342.2,1014.6,0.5,3.5,215.9,18.8,8,,2013-01-31T06:31:59,2013-01-31T17:40:41,0.64,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-01,26,13.3,19.9,26,13.3,19.9,15.1,75.6,0,0,0,,,,,13,305.5,1015.1,63.7,3,91,7.9,4,,2013-02-01T06:31:37,2013-02-01T17:41:20,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-02,26.9,15,20.3,26.9,15,20.3,15.4,75.9,0,0,0,,,,,14.8,312.2,1013.6,39,3.5,190.4,16.4,8,,2013-02-02T06:31:14,2013-02-02T17:41:58,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-03,27,15.2,20.8,27.5,15.2,20.8,15.5,73.8,0,0,0,,,,,16.6,286.2,1013,38.9,3,206.5,17.8,8,,2013-02-03T06:30:50,2013-02-03T17:42:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-04,28,13.3,21.3,28.3,13.3,21.4,15,69,0,0,0,,,,,13,332.8,1014.9,0,3.5,205.2,17.6,8,,2013-02-04T06:30:24,2013-02-04T17:43:14,0.79,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-05,28,14.9,22.3,28.9,14.9,22.4,15,64.9,0,0,0,,,,,18.4,337.9,1015,0,4.1,223.1,19.3,8,,2013-02-05T06:29:57,2013-02-05T17:43:52,0.82,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-06,29.1,16,22.7,28.3,16,22.6,14.8,63.4,0,0,0,,,,,18.4,338,1012.8,0,4.6,231.6,20,8,,2013-02-06T06:29:29,2013-02-06T17:44:28,0.86,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-07,31.1,16.8,23.8,30.1,16.8,23.7,15.6,63.5,0,0,0,,,,,20.5,332.5,1011,26.2,4.6,218.7,18.8,8,,2013-02-07T06:29:00,2013-02-07T17:45:05,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-08,28.1,18,23.7,29.3,18,23.9,17.2,68.1,0,0,0,,,,,25.9,341,1011,25,4.6,186.6,16,7,,2013-02-08T06:28:30,2013-02-08T17:45:41,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-09,28.1,17.9,23.5,28.5,17.9,23.5,14.9,60.4,0,0,0,,,,,25.9,345,1012.1,0.2,4.9,219.4,18.9,8,,2013-02-09T06:27:58,2013-02-09T17:46:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-10,27.1,14.7,21.4,27.1,14.7,21.4,11.8,56.6,0,0,0,,,,,25.9,334.5,1011.3,1.3,5.1,248.4,21.6,9,,2013-02-10T06:27:25,2013-02-10T17:46:52,0,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-11,28,15.5,21.6,27.3,15.5,21.5,12.9,60.8,0,0,0,,,,,22.3,345.1,1011.4,53.3,4.8,247.4,21.4,9,,2013-02-11T06:26:52,2013-02-11T17:47:26,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-12,28.1,15,22.2,28,15,22.2,14.2,62.2,0,0,0,,,,,18.4,348.5,1011.3,81.6,4.5,210.1,18.1,8,,2013-02-12T06:26:17,2013-02-12T17:48:00,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-13,25,18,21.3,25,18,21.3,16.3,73.6,0,0,0,,,,,14.8,359.7,1010.6,86.4,3,178.5,15.2,6,,2013-02-13T06:25:41,2013-02-13T17:48:34,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-14,30,17.9,23.7,29.7,17.9,23.7,14.5,58,0,0,0,,,,,22.3,344.5,1011.1,49.7,4.3,214.9,18.4,8,,2013-02-14T06:25:04,2013-02-14T17:49:07,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-15,32,16.8,24.2,29.8,16.8,23.6,10,45.5,0,0,0,,,,,27.7,352.5,1011.2,5.7,4.6,245.2,21.1,9,,2013-02-15T06:24:26,2013-02-15T17:49:40,0.16,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-16,30.9,16.9,24.1,29.4,16.9,23.8,11.4,47.7,0,0,0,,,,,33.5,349.7,1009,38.8,4.9,223.2,19.3,8,,2013-02-16T06:23:47,2013-02-16T17:50:12,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-17,26,19.8,22.5,26,19.8,22.5,16,67.5,0.1,100,4.17,rain,,,,37.1,351.4,1009.1,74.7,4.4,189.1,16.2,7,,2013-02-17T06:23:07,2013-02-17T17:50:44,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41963099999,41966099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-18,25,18,21.5,25,18,21.5,17.5,78.7,1.4,100,25,rain,,,,22.3,322,1010.8,40.8,4.9,215.6,18.7,8,,2013-02-18T06:22:26,2013-02-18T17:51:15,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-19,26,16,21.5,26,16,21.5,15.5,71.3,0,0,0,,,,,27.7,335.7,1011.8,12.8,4.4,253.9,22.1,9,,2013-02-19T06:21:45,2013-02-19T17:51:46,0.29,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-20,26.1,16,21.3,26.1,16,21.3,14.4,66.5,0,0,0,,,,,22.3,328.3,1011.4,12.5,4.7,250.6,21.8,9,,2013-02-20T06:21:02,2013-02-20T17:52:16,0.32,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-21,29,16.4,23,28.8,16.4,22.9,14.4,60.8,0,0,0,,,,,27.7,335,1011.7,0,4.8,255.8,22.3,9,,2013-02-21T06:20:19,2013-02-21T17:52:46,0.35,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-22,30,17.1,23.2,30,17.1,23.2,15.7,65.4,0,0,0,,,,,22.3,334.9,1012.4,3.6,4.5,253.1,22,9,,2013-02-22T06:19:34,2013-02-22T17:53:15,0.38,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-23,30,17,23.3,30,17,23.4,16.4,67.8,0,0,0,,,,,18.4,319.1,1012,2.3,4.4,254.9,22.1,9,,2013-02-23T06:18:49,2013-02-23T17:53:44,0.42,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-24,31,17.9,24.2,30.9,17.9,24.3,17.1,68.1,0,0,0,,,,,22.3,285.2,1012,1.8,4.1,250.8,21.7,9,,2013-02-24T06:18:03,2013-02-24T17:54:13,0.45,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-25,32,18,25.5,32.4,18,25.7,16.2,59,0,0,0,,,,,22.3,340,1011.9,0,4.6,252.6,21.7,9,,2013-02-25T06:17:17,2013-02-25T17:54:41,0.48,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-26,31,19.5,25.7,30.6,19.5,25.5,15.3,55.2,0,0,0,,,,,25.9,339.3,1011.9,7.1,5,260,22.5,9,,2013-02-26T06:16:29,2013-02-26T17:55:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-27,31,18.9,24.6,30.4,18.9,24.7,16.2,61.1,0,0,0,,,,,24.1,334.5,1010.8,0.6,5.4,259.3,22.4,9,,2013-02-27T06:15:41,2013-02-27T17:55:36,0.55,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-02-28,31.1,18.9,24.9,30.7,18.9,24.9,15.4,58.2,0,0,0,,,,,22.3,325.4,1009.5,1.9,4.5,269.9,23.3,9,,2013-02-28T06:14:52,2013-02-28T17:56:03,0.59,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-01,32,19.7,25.6,30.5,19.7,25.2,13.6,49.7,0,0,0,,,,,25.9,338.3,1010.2,18.9,4.9,267.9,23,9,,2013-03-01T06:14:03,2013-03-01T17:56:29,0.62,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-02,30,17.8,24.1,28.7,17.8,23.8,13.5,54.5,0,0,0,,,,,25.9,339.4,1011.5,0,5.2,281.8,24.3,10,,2013-03-02T06:13:13,2013-03-02T17:56:55,0.66,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-03,30,18.8,23.8,30.4,18.8,23.8,15.1,60,0,0,0,,,,,19.5,323.5,1011.6,0,5.1,277.4,23.9,9,,2013-03-03T06:12:22,2013-03-03T17:57:21,0.69,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-04,31,16.9,24.7,30.6,16.9,24.8,16.9,64.9,0,0,0,,,,,22.3,282.9,1012.4,0,4.4,270.2,23.3,9,,2013-03-04T06:11:31,2013-03-04T17:57:46,0.73,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-05,31.5,15.9,24.6,30,15.9,24.4,15.8,62.3,0,0,0,,,,,14,268.8,1014.1,0.5,4.8,271.2,23.5,9,,2013-03-05T06:10:39,2013-03-05T17:58:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-06,32,17.4,24.8,31.3,17.4,24.9,17.3,66.8,0,0,0,,,,,22.3,281.1,1013.1,13.7,4.5,255.3,22,9,,2013-03-06T06:09:47,2013-03-06T17:58:36,0.8,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-07,30,17.8,24.8,31.9,17.8,25.2,19,72.7,0,0,0,,,,,18.4,266.6,1012.8,3.4,4.2,259.7,22.4,9,,2013-03-07T06:08:54,2013-03-07T17:59:00,0.84,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-08,31,16,25,31.4,16,25.1,18.5,71.3,0,0,0,,,,,18.4,270.1,1012.1,0.2,4.2,256.4,22.2,9,,2013-03-08T06:08:01,2013-03-08T17:59:24,0.87,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-09,31.1,18,24.9,31.8,18,25.1,19.8,77.2,0,0,0,,,,,18.4,235.9,1010.4,0,4.3,249.5,21.7,9,,2013-03-09T06:07:07,2013-03-09T17:59:48,0.91,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-10,31.9,19.1,24.6,32.8,19.1,25.2,20.3,79.7,0,0,0,,,,,18.4,235.6,1009.7,7.8,3.4,253.4,21.8,9,,2013-03-10T06:06:13,2013-03-10T18:00:11,0.94,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-11,30.1,20,24.8,33.4,20,25.5,21.5,83.3,0,0,0,,,,,22.3,226.4,1010.3,4.7,4.1,253.4,21.9,9,,2013-03-11T06:05:19,2013-03-11T18:00:34,0.98,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-12,28.9,21.5,24.8,31.2,21.5,25.5,22.1,85.8,0,0,0,,,,,19.8,191.3,1010.4,10.3,4.7,251.9,21.9,9,,2013-03-12T06:04:24,2013-03-12T18:00:57,0,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-13,29,22,25.3,32,22,26.3,22.4,84.9,0,0,0,,,,,16.6,201.2,1011.1,16.9,4.6,250.9,21.5,9,,2013-03-13T06:03:29,2013-03-13T18:01:20,0.05,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-14,30,21.5,26,35.1,21.5,27.9,23,84.4,0,0,0,,,,,16.6,245.4,1011.5,21.5,4.4,241.7,20.8,9,,2013-03-14T06:02:33,2013-03-14T18:01:42,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-15,32,21.5,26.2,36.7,21.5,27.8,22.7,82.3,0,0,0,,,,,14.8,251.5,1011.7,47.8,3.5,169.5,14.6,7,,2013-03-15T06:01:38,2013-03-15T18:02:04,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-16,32.1,22,26.8,37.9,22,28.4,22.6,79.7,0,0,0,,,,,22.3,258.7,1012.6,24.4,3.5,253.7,21.9,9,,2013-03-16T06:00:42,2013-03-16T18:02:26,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-17,29.2,23,25.9,32.9,23,27.3,22.5,82.2,0,0,0,,,,,37.1,257.8,1011,45.5,4.1,251.9,21.7,9,,2013-03-17T05:59:45,2013-03-17T18:02:48,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-18,30.1,20.9,25.7,30.3,20.9,25.9,19,68.6,0,0,0,,,,,18.4,280.6,1008.8,2.5,4.7,278.7,24.2,9,,2013-03-18T05:58:49,2013-03-18T18:03:10,0.21,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2013-03-19,30,19.9,25.3,32.5,19.9,26.2,20.6,76.2,0,0,0,,,,,14.8,231.6,1009.7,12,4.8,285.1,24.6,9,,2013-03-19T05:57:53,2013-03-19T18:03:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
