name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chittagong,2019-01-11,25,14.2,19.5,25,14.2,19.5,14,73,0,0,0,,,,,16.6,345.8,1015.5,0,3.5,191.6,16.5,7,,2019-01-11T06:34:33,2019-01-11T17:26:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote"
chittagong,2019-01-12,26,13.8,19.5,26,13.8,19.5,13.7,71.9,0,0,0,,,,,22.3,341.9,1015.4,0,3.6,199.1,17.1,7,,2019-01-12T06:34:39,2019-01-12T17:27:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2019-01-13,26,13.2,19.3,26,13.2,19.3,13.4,71.1,0,0,0,,,,,17.4,337.4,1015.1,28.8,3.7,206.4,17.9,8,,2019-01-13T06:34:43,2019-01-13T17:27:57,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2019-01-14,25.9,14,19.9,25.9,14,19.9,14.7,73.8,0,0,0,,,,,11.2,356.7,1014,46.5,3.5,184.2,15.9,7,,2019-01-14T06:34:46,2019-01-14T17:28:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999"
chittagong,2019-01-15,27,14.7,20,26.2,14.7,19.9,11.7,66,0,0,0,,,,,29.5,353.2,1015.2,14.1,4.2,185.2,16,7,,2019-01-15T06:34:48,2019-01-15T17:29:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-16,24,13.6,18.7,24,13.6,18.7,13.2,73.6,0,0,0,,,,,33.5,356.4,1015.3,1.2,3.5,200,17.2,7,,2019-01-16T06:34:48,2019-01-16T17:30:04,0.34,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-17,28,14,19.7,27.5,14,19.6,13.4,72,0,0,0,,,,,14.8,15.6,1013.7,7.4,3.2,205.8,17.8,8,,2019-01-17T06:34:47,2019-01-17T17:30:46,0.37,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-18,27,15,20,26.6,15,20,13,67.3,0,0,0,,,,,14.8,334.2,1013.7,0,3.8,201.3,17.4,8,,2019-01-18T06:34:45,2019-01-18T17:31:28,0.4,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-19,25,14.1,19.4,25,14.1,19.4,15.2,78.7,0,0,0,,,,,14.8,337.3,1014.7,2.2,2.6,179.6,15.5,7,,2019-01-19T06:34:41,2019-01-19T17:32:10,0.44,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-20,26,14.2,19.5,26,14.2,19.5,14.6,75.6,0,0,0,,,,,14.8,1.9,1014.3,0,3.6,180,15.6,7,,2019-01-20T06:34:36,2019-01-20T17:32:52,0.47,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-21,26,15,19.9,26,15,19.9,14.5,74.1,0,0,0,,,,,18.4,3.9,1014.6,20.6,3.7,201,17.3,7,,2019-01-21T06:34:29,2019-01-21T17:33:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-01-22,27,16,20.7,27.5,16,20.8,14.3,68.9,0,0,0,,,,,18.4,15.7,1015,0,3.9,214.4,18.6,8,,2019-01-22T06:34:21,2019-01-22T17:34:16,0.54,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-23,28,15,20.7,27.8,15,20.7,14.5,70.1,0,0,0,,,,,18.4,11.7,1015,0.8,3.9,219.2,18.9,8,,2019-01-23T06:34:12,2019-01-23T17:34:58,0.57,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-24,29,15.5,21.7,28.6,15.5,21.6,14.1,65.6,0,0,0,,,,,22.3,356.4,1015.4,8.2,3.8,222.6,19.2,8,,2019-01-24T06:34:01,2019-01-24T17:35:39,0.6,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-25,28,16.6,21.8,28.3,16.6,21.8,14.7,66.1,0,0,0,,,,,18.4,6.1,1015.6,15.7,4,219.3,18.9,8,,2019-01-25T06:33:49,2019-01-25T17:36:21,0.64,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-26,29,17.5,22.4,34.5,17.5,22.6,14.7,63,0,0,0,,,,,14.8,29.5,1015.7,0,4.4,220.7,19.1,8,,2019-01-26T06:33:36,2019-01-26T17:37:02,0.67,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-27,30,17.9,22.8,30,17.9,22.8,14.9,63,0,0,0,,,,,14.8,16.7,1015.3,0,4.1,215.6,18.7,8,,2019-01-27T06:33:21,2019-01-27T17:37:43,0.71,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-28,27,17,22.1,28.2,17,22.2,15.8,68.7,0,0,0,,,,,10.8,51.6,1015.2,19.3,3.1,193.2,16.7,7,,2019-01-28T06:33:05,2019-01-28T17:38:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-29,23,16.9,20.8,23,16.9,20.8,16.5,77.4,0,0,0,,,,,33.5,337.1,1015.2,40.3,3.2,188.6,16.3,7,,2019-01-29T06:32:48,2019-01-29T17:39:03,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-01-30,24,14.7,20,24,14.7,20,13.1,68,0,0,0,,,,,27.7,341.5,1017.3,0,3.9,222.3,19.2,8,,2019-01-30T06:32:29,2019-01-30T17:39:43,0.81,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-01-31,27,12.8,19.7,27,12.8,19.7,12.4,66.1,0,0,0,,,,,14.8,356.5,1016.1,0,4,228.7,19.6,8,,2019-01-31T06:32:09,2019-01-31T17:40:23,0.84,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-01,29,15.1,21,28.6,15.1,20.9,13.8,65.3,0,0,0,,,,,13.3,18.4,1015.2,0,4,232.3,20.2,8,,2019-02-01T06:31:48,2019-02-01T17:41:02,0.88,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-02,28,17.1,21.5,27.5,17.1,21.4,14.4,66.9,0,0,0,,,,,18.4,303.7,1014.1,0,3.6,232.4,20,8,,2019-02-02T06:31:25,2019-02-02T17:41:40,0.91,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-03,27,16,21.4,27.5,16,21.4,14.6,66.8,0,0,0,,,,,22.3,339.2,1015.9,1.2,3.5,220.2,18.8,8,,2019-02-03T06:31:01,2019-02-03T17:42:19,0.94,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-04,28,15,21.8,27.2,15,21.7,11.8,57.9,0,0,0,,,,,33.5,354,1017.1,2.2,4.4,233.5,20.4,8,,2019-02-04T06:30:36,2019-02-04T17:42:57,0.98,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-05,27,15,20.7,27,15,20.7,12.8,62.1,0,0,0,,,,,18.4,352.7,1015.4,23,3.8,236,20.5,8,,2019-02-05T06:30:10,2019-02-05T17:43:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-02-06,26,15.2,20.5,26,15.2,20.5,12.6,62.3,0,0,0,,,,,22.3,346.9,1012.7,43.2,3.2,230.2,19.9,8,,2019-02-06T06:29:42,2019-02-06T17:44:11,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-02-07,28,15.8,21.1,27.8,15.8,21.1,13.7,64.7,0,0,0,,,,,22.3,3.8,1014,30.3,3.6,222.9,19.2,8,,2019-02-07T06:29:14,2019-02-07T17:44:48,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-02-08,30,18,23.3,29.7,18,23.3,14.8,60.2,0,0,0,,,,,22.3,338.3,1013.1,27.7,4.1,223.8,19.4,8,,2019-02-08T06:28:44,2019-02-08T17:45:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-02-09,30,17.8,23.4,29.8,17.8,23.4,15.8,64.6,0,0,0,,,,,33.5,346.1,1013.5,34.3,4.4,215.8,18.7,8,,2019-02-09T06:28:13,2019-02-09T17:46:00,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-02-10,28,17.6,22.4,27.8,17.6,22.4,16.1,70,0,0,0,,,,,33.5,339.8,1017.1,11.5,3.8,214.8,18.5,8,,2019-02-10T06:27:41,2019-02-10T17:46:35,0.18,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-11,28,14.8,21.5,27.2,14.8,21.4,12,57.8,0,0,0,,,,,27.7,340,1016.8,11,4.8,243.4,21,9,,2019-02-11T06:27:07,2019-02-11T17:47:10,0.22,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-12,28,14.5,21.2,27,14.5,21.1,13.1,63.9,0,0,0,,,,,33.5,357.2,1017.9,0.4,4.2,248.5,21.5,9,,2019-02-12T06:26:33,2019-02-12T17:47:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-13,30,16.3,22.3,28.8,16.3,22.1,13.6,61.7,0,0,0,,,,,27.7,342.7,1016.5,0,4.3,243.7,20.9,9,,2019-02-13T06:25:58,2019-02-13T17:48:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-14,29,17.8,22.9,28.6,17.8,22.8,14.9,62.4,0,0,0,,,,,16.6,338.3,1014.4,0,3.3,238.5,20.5,8,,2019-02-14T06:25:21,2019-02-14T17:48:52,0.32,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-15,31,18.3,24.2,31,18.3,24.1,13.7,53.6,0,0,0,,,,,29.5,341.1,1013.1,0,4.4,238.2,20.7,8,,2019-02-15T06:24:44,2019-02-15T17:49:25,0.35,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-16,27,18.9,22.6,27.7,18.9,22.7,15.3,64.4,1.3,100,16.67,rain,,,,37.1,327.8,1013.5,24.7,4.1,226,19.6,8,,2019-02-16T06:24:05,2019-02-16T17:49:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-17,26,18.2,22.1,26,18.2,22.1,17.8,77.5,19.7,100,75,rain,,,,22.3,191.4,1011.2,30.4,3.9,216.4,18.6,8,,2019-02-17T06:23:26,2019-02-17T17:50:29,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-18,27,18.5,22.5,28.8,18.5,22.9,19.3,83,14.4,100,75,rain,,,,18.4,193.3,1011.6,33.4,4.2,222,19,8,,2019-02-18T06:22:45,2019-02-18T17:51:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-19,30,18.4,23,32.5,18.4,23.4,19.2,81.1,9,100,50,rain,,,,18.4,201.1,1014.3,17.5,3.9,233,20.1,8,,2019-02-19T06:22:04,2019-02-19T17:51:32,0.5,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-20,28,18,22.6,29.6,18,22.7,18.1,77.4,0,0,0,,,,,13,174.6,1016.8,8.3,3.9,230.2,19.9,8,,2019-02-20T06:21:22,2019-02-20T17:52:02,0.52,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-02-21,28,19.3,23.5,30.6,19.3,23.9,19.4,78.2,0.6,100,12.5,rain,,,,22.3,318.5,1015.9,5.5,3.7,234.4,20.3,8,,2019-02-21T06:20:39,2019-02-21T17:52:32,0.55,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-22,30,20,24.2,30.8,20,24.2,18.7,74.4,3.1,100,25,rain,,,,14.8,238.2,1012.8,2.1,3.4,228.2,19.8,8,,2019-02-22T06:19:55,2019-02-22T17:53:02,0.59,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-23,30,19.5,24.2,31.3,19.5,24.6,19.5,76.7,3.4,100,20.83,rain,,,,22.3,192.4,1010.9,40.1,3.9,226.1,19.6,8,,2019-02-23T06:19:10,2019-02-23T17:53:31,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-24,30,20.2,24.5,34.1,20.2,25.5,20.4,78.7,3.7,100,41.67,rain,,,,14.8,224,1009.7,14.2,2.8,215.6,18.7,8,,2019-02-24T06:18:25,2019-02-24T17:54:00,0.65,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-25,24,20,21.9,24,20,21.9,19.4,86.1,56.7,100,95.83,rain,,,,37.1,69.3,1012.2,63.9,3.4,113.9,9.8,3,,2019-02-25T06:17:38,2019-02-25T17:54:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-26,25,19,21.8,25,19,21.8,17.3,76.4,268.7,100,87.5,rain,,,,37.1,33.2,1013.2,67.8,4.7,116.4,10,5,,2019-02-26T06:16:51,2019-02-26T17:54:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-27,28,19.3,23.3,28,19.3,23.3,17.3,70.9,20.1,100,16.67,rain,,,,33.5,26.6,1010.7,54.5,4.3,228.9,19.7,8,,2019-02-27T06:16:03,2019-02-27T17:55:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-02-28,25,19.6,22.5,25,19.6,22.5,17.7,75.3,34,100,100,rain,,,,22.3,37.3,1011.7,42.6,4.2,192.6,16.8,6,,2019-02-28T06:15:15,2019-02-28T17:55:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-01,30,18.7,23.9,28.7,18.7,23.7,14.8,61.4,13.4,100,37.5,rain,,,,33.5,349.9,1013.8,12.6,4.9,248.4,21.4,9,,2019-03-01T06:14:26,2019-03-01T17:56:17,0.82,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-02,27,15.4,21.9,26.3,15.4,21.8,10.1,53.3,0,0,0,,,,,33.5,341.1,1013.1,0.4,4.9,285.4,24.6,10,,2019-03-02T06:13:36,2019-03-02T17:56:43,0.85,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-03-03,29,15.5,22.1,27.7,15.5,22,12,57.5,0,0,0,,,,,33.5,343.8,1010,14.1,4.9,264.3,22.8,9,,2019-03-03T06:12:46,2019-03-03T17:57:09,0.89,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-03-04,28,19,22.8,27.3,19,22.7,13.8,59,0.6,100,16.67,rain,,,,25.9,11.1,1009.3,58.7,2.8,246.4,21.3,9,,2019-03-04T06:11:55,2019-03-04T17:57:35,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-05,24.7,20,20.7,24.7,20,20.7,17.4,81.3,3.8,100,58.33,rain,,,,22.3,130.2,1009.3,55.4,2.9,202.5,17.5,8,,2019-03-05T06:11:03,2019-03-05T17:58:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-06,27,20,23,28.8,20,23.1,20.6,86.8,8.4,100,66.67,rain,,,,18.4,172.9,1009.6,59.5,3.9,199,17.3,7,,2019-03-06T06:10:11,2019-03-06T17:58:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-07,29,21,24.7,30.8,21,25.1,20.7,80.4,1,100,25,rain,,,,18.4,241.4,1010.4,46.5,4.1,249.9,21.6,9,,2019-03-07T06:09:19,2019-03-07T17:58:49,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-08,31,20.7,24.9,29.7,20.7,24.7,17.2,67.2,0,0,0,,,,,22.3,342,1012.2,28.6,4.7,256.3,22.2,9,,2019-03-08T06:08:26,2019-03-08T17:59:13,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-03-09,29,18,24.1,28.8,18,24,16,62.9,0,0,0,,,,,22.3,217.4,1013,22.5,4.2,265.9,23,9,,2019-03-09T06:07:32,2019-03-09T17:59:37,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote"
chittagong,2019-03-10,29,17.9,23.4,30.3,17.9,23.8,19,78,0,0,0,,,,,18.4,197.8,1013.9,6.6,3.8,249.3,21.7,9,,2019-03-10T06:06:38,2019-03-10T18:00:00,0.12,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-03-11,30,19.6,24.5,32.5,19.6,25.2,20.3,79,0,0,0,,,,,18.4,255.6,1013.9,8.8,3.3,257.4,22,9,,2019-03-11T06:05:44,2019-03-11T18:00:24,0.16,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-03-12,30,20.8,25.3,34.1,20.8,26.5,21.6,81,1,100,20.83,rain,,,,22.3,273.6,1013,7.9,3.7,259.4,22.3,9,,2019-03-12T06:04:49,2019-03-12T18:00:47,0.19,Rain,Clear conditions throughout the day with rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-13,32,21.2,26.1,35.5,21.2,27.3,21.6,78.5,1,100,16.67,rain,,,,9.4,151.5,1013.8,7.6,3.7,262.9,22.7,9,,2019-03-13T06:03:54,2019-03-13T18:01:09,0.23,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-14,34,21.7,26.5,36.5,21.7,27.6,21.3,76,0.5,100,12.5,rain,,,,27.7,293.4,1012.9,2.6,3.8,261.3,22.7,9,,2019-03-14T06:02:59,2019-03-14T18:01:32,0.25,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-15,34,21.5,27.5,37,21.5,29,20.9,70.2,0.2,100,8.33,rain,,,,25.9,335.4,1012.7,7.3,3.8,255.3,21.9,9,,2019-03-15T06:02:04,2019-03-15T18:01:54,0.3,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-16,33,23.3,27.3,35.3,23.3,28.2,20.5,68.5,0.1,100,4.17,rain,,,,16.6,333,1012.1,22.9,3.6,252.6,22,9,,2019-03-16T06:01:08,2019-03-16T18:02:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-17,33,23,27.6,36.8,23,29.3,21.4,71.2,0.7,100,25,rain,,,,36,276.2,1013,6.4,3.4,261.3,22.5,9,,2019-03-17T06:00:12,2019-03-17T18:02:38,0.37,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-18,30,22.2,26.4,33.3,22.2,27.7,20.5,70.6,4.4,100,58.33,rain,,,,27.7,354.1,1012.3,38,4.6,249.9,21.5,9,,2019-03-18T05:59:15,2019-03-18T18:03:00,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-19,31,21,26.1,37.7,21,27.4,21.3,76.1,8.4,100,45.83,rain,,,,18.4,238.7,1010.7,20.7,3.6,268.9,23.3,9,,2019-03-19T05:58:19,2019-03-19T18:03:21,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-20,31,22.2,26.4,35.5,22.2,27.8,21.9,77.4,101.8,100,100,rain,,,,22.3,236.1,1011.4,24.5,3.6,272.2,23.5,9,,2019-03-20T05:57:22,2019-03-20T18:03:43,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-21,31,21.7,26.2,36.5,21.7,28,22.7,82.1,17.4,100,95.83,rain,,,,14.8,195.8,1012.4,17.4,3.9,272.5,23.4,9,,2019-03-21T05:56:26,2019-03-21T18:04:04,0.5,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-22,31,21.8,26.2,40.6,21.8,28.7,23,83,41,100,100,rain,,,,14.8,188.3,1011.5,26.6,4.8,259.1,22.4,9,,2019-03-22T05:55:29,2019-03-22T18:04:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-23,31,22.5,26.7,36.5,22.5,29,23.1,82,17.1,100,54.17,rain,,,,18.4,203.6,1010.7,13.5,4.1,265.3,23,9,,2019-03-23T05:54:32,2019-03-23T18:04:46,0.57,Rain,Clear conditions throughout the day with rain.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-24,31,22.3,26.6,35.5,22.3,28.6,22.6,79.7,1.2,100,29.17,rain,,,,22.3,297.1,1010.4,10.3,3.6,284.1,24.6,9,,2019-03-24T05:53:35,2019-03-24T18:05:07,0.6,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote"
chittagong,2019-03-25,33,21.7,27.5,33,21.7,28.3,18.8,62.5,0,0,0,,,,,18.4,305.9,1010.4,0,4.6,295.7,25.5,10,,2019-03-25T05:52:38,2019-03-25T18:05:28,0.64,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-03-26,33,20.7,27.3,35.3,20.7,28.1,19.7,67.4,0,0,0,,,,,29.5,300.2,1011.2,0.7,4,276.1,24.1,9,,2019-03-26T05:51:41,2019-03-26T18:05:49,0.67,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote"
chittagong,2019-03-27,33,23.5,28,31.7,23.5,27.3,15.2,52.8,5.9,100,62.5,rain,,,,33.5,350.5,1012.6,38.1,4.8,261.3,22.6,9,,2019-03-27T05:50:44,2019-03-27T18:06:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote"
