datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2018-07-11,"Mymensingh,Bangladesh",32.2,26.7,29.2,42.9,26.7,36.3,26.8,87.3,1.4,100.0,54.17,rain,,,,13.3,149.7,999.6,72.9,7.3,222.1,19.2,8,,2018-07-11T05:16:35,2018-07-11T18:50:58,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-07-12,"Mymensingh,Bangladesh",32.1,26.7,28.9,41.0,26.7,35.9,26.8,88.9,6.4,100.0,87.5,rain,,,,18.7,130.7,998.5,88.7,6.5,144.2,12.4,4,,2018-07-12T05:17:00,2018-07-12T18:50:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-13,"Mymensingh,Bangladesh",32.0,26.8,29.1,42.7,30.6,36.5,26.9,88.1,3.7,100.0,75.0,rain,,,,14.4,128.9,998.9,87.4,6.1,194.9,16.9,8,,2018-07-13T05:17:26,2018-07-13T18:50:35,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-07-14,"Mymensingh,Bangladesh",33.2,26.7,29.4,43.1,26.7,36.4,26.6,85.4,7.4,100.0,79.17,rain,,,,13.7,139.3,998.5,85.6,6.7,202.4,17.5,7,,2018-07-14T05:17:53,2018-07-14T18:50:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-15,"Mymensingh,Bangladesh",33.2,26.6,29.6,47.4,26.6,37.2,26.9,86.3,1.5,100.0,41.67,rain,,,,24.5,122.3,998.3,88.7,6.8,259.9,22.4,9,,2018-07-15T05:18:19,2018-07-15T18:50:08,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-07-16,"Mymensingh,Bangladesh",32.7,26.7,29.1,44.4,26.7,35.7,26.5,86.5,9.0,100.0,100.0,rain,,,,24.8,134.6,999.0,82.5,6.5,254.7,22.0,9,,2018-07-16T05:18:46,2018-07-16T18:49:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-17,"Mymensingh,Bangladesh",32.6,26.6,29.2,43.2,26.6,35.8,26.6,86.3,8.6,100.0,79.17,rain,,,,22.7,139.8,999.6,85.6,6.6,276.4,24.0,8,,2018-07-17T05:19:13,2018-07-17T18:49:36,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-18,"Mymensingh,Bangladesh",34.1,26.5,29.9,45.5,26.5,37.5,27.0,85.0,4.5,100.0,45.83,rain,,,,16.2,136.8,999.3,81.4,7.7,274.2,23.7,9,,2018-07-18T05:19:41,2018-07-18T18:49:18,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999"
2018-07-19,"Mymensingh,Bangladesh",37.6,27.1,31.6,48.6,31.7,41.3,27.2,79.0,0.0,0.0,0.0,,,,,8.3,194.8,997.6,78.8,8.3,222.0,19.0,7,,2018-07-19T05:20:08,2018-07-19T18:48:59,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999"
2018-07-20,"Mymensingh,Bangladesh",35.4,27.1,30.7,47.4,31.5,41.5,28.1,86.4,3.3,100.0,70.83,rain,,,,23.0,165.1,996.5,87.7,7.9,124.2,10.6,5,,2018-07-20T05:20:36,2018-07-20T18:48:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-21,"Mymensingh,Bangladesh",32.1,26.5,28.8,42.6,26.5,35.0,26.6,88.4,21.2,100.0,91.67,rain,,,,28.1,118.5,999.5,92.8,7.2,189.5,16.4,7,,2018-07-21T05:21:04,2018-07-21T18:48:16,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-22,"Mymensingh,Bangladesh",31.1,26.4,28.4,40.5,26.4,33.6,26.4,89.1,15.0,100.0,100.0,rain,,,,33.1,132.7,1000.1,91.9,5.8,188.9,16.3,7,,2018-07-22T05:21:31,2018-07-22T18:47:54,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-23,"Mymensingh,Bangladesh",31.0,25.9,28.1,41.1,25.9,33.8,26.5,90.9,45.0,100.0,100.0,rain,,,,18.7,154.6,1001.0,94.4,5.4,170.4,14.6,5,,2018-07-23T05:21:59,2018-07-23T18:47:29,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-24,"Mymensingh,Bangladesh",30.1,26.5,27.7,39.1,26.5,31.8,26.5,93.6,54.8,100.0,100.0,rain,,,,14.8,167.0,1002.0,94.3,5.4,107.3,9.2,4,,2018-07-24T05:22:27,2018-07-24T18:47:04,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-25,"Mymensingh,Bangladesh",31.1,26.2,28.1,40.6,26.2,33.3,26.5,91.6,43.2,100.0,100.0,rain,,,,16.2,177.7,1001.2,84.5,5.6,207.8,18.1,7,,2018-07-25T05:22:55,2018-07-25T18:46:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-26,"Mymensingh,Bangladesh",30.6,25.7,27.9,39.2,25.7,32.4,26.2,90.9,35.9,100.0,100.0,rain,,,,23.0,158.5,1001.1,80.4,5.8,244.6,21.1,8,,2018-07-26T05:23:24,2018-07-26T18:46:10,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-27,"Mymensingh,Bangladesh",31.5,26.2,28.2,41.1,26.2,33.3,26.4,90.3,29.2,100.0,100.0,rain,,,,18.4,177.5,1000.1,83.8,5.8,263.1,22.7,8,,2018-07-27T05:23:52,2018-07-27T18:45:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-28,"Mymensingh,Bangladesh",30.5,26.0,27.9,39.4,26.0,32.6,26.4,91.7,15.7,100.0,100.0,rain,,,,15.8,175.9,1000.4,89.1,5.5,193.8,16.7,6,,2018-07-28T05:24:20,2018-07-28T18:45:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-29,"Mymensingh,Bangladesh",31.5,26.3,28.2,41.6,26.3,33.6,26.6,91.3,16.5,100.0,100.0,rain,,,,17.3,160.5,1000.4,93.8,5.9,172.7,14.7,6,,2018-07-29T05:24:48,2018-07-29T18:44:39,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-30,"Mymensingh,Bangladesh",30.2,26.2,28.0,39.2,26.2,33.0,26.3,90.8,6.2,100.0,87.5,rain,,,,14.4,163.3,999.8,88.5,5.6,172.8,14.9,5,,2018-07-30T05:25:16,2018-07-30T18:44:07,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-07-31,"Mymensingh,Bangladesh",32.1,25.9,28.0,40.9,25.9,32.5,26.0,89.5,9.3,100.0,100.0,rain,,,,17.3,152.6,998.9,93.1,5.6,160.4,13.9,6,,2018-07-31T05:25:44,2018-07-31T18:43:33,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-01,"Mymensingh,Bangladesh",31.9,25.8,28.5,42.8,25.8,34.0,26.3,88.3,20.6,100.0,100.0,rain,,,,26.6,163.5,998.7,87.6,6.4,241.1,20.8,8,,2018-08-01T05:26:11,2018-08-01T18:42:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-02,"Mymensingh,Bangladesh",30.5,25.6,27.7,39.6,25.6,31.9,26.0,91.0,9.8,100.0,100.0,rain,,,,23.4,183.3,1000.5,92.0,5.4,204.2,17.5,7,,2018-08-02T05:26:39,2018-08-02T18:42:22,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-03,"Mymensingh,Bangladesh",31.4,26.0,27.8,41.1,26.0,32.1,26.2,91.3,18.9,100.0,100.0,rain,,,,20.2,160.4,1001.5,96.2,5.8,221.1,19.2,8,,2018-08-03T05:27:07,2018-08-03T18:41:45,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-04,"Mymensingh,Bangladesh",31.7,26.2,28.6,42.0,26.2,34.4,26.4,88.4,6.8,100.0,87.5,rain,,,,18.7,153.7,999.9,91.7,6.0,224.8,19.4,8,,2018-08-04T05:27:34,2018-08-04T18:41:07,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-05,"Mymensingh,Bangladesh",32.0,26.4,28.9,42.5,26.4,35.4,26.7,88.0,11.0,100.0,100.0,rain,,,,11.9,164.6,1000.1,90.4,6.4,221.7,19.1,7,,2018-08-05T05:28:02,2018-08-05T18:40:28,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-06,"Mymensingh,Bangladesh",33.4,26.5,29.0,42.7,26.5,34.7,26.2,85.9,12.5,100.0,100.0,rain,,,,14.4,137.9,998.8,81.5,6.3,172.2,14.9,6,,2018-08-06T05:28:29,2018-08-06T18:39:48,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-07,"Mymensingh,Bangladesh",32.7,26.1,28.4,40.2,26.1,33.3,26.1,87.9,3.4,100.0,45.83,rain,,,,18.0,149.1,999.6,86.7,5.4,163.4,14.1,6,,2018-08-07T05:28:56,2018-08-07T18:39:07,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999"
2018-08-08,"Mymensingh,Bangladesh",31.9,25.7,28.5,40.0,25.7,33.7,26.0,86.9,1.1,100.0,20.83,rain,,,,15.1,138.1,1002.2,89.7,6.1,148.7,12.8,6,,2018-08-08T05:29:23,2018-08-08T18:38:25,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999"
2018-08-09,"Mymensingh,Bangladesh",31.6,26.1,28.8,40.7,26.1,34.3,26.2,86.6,0.3,100.0,12.5,rain,,,,13.3,151.1,1003.7,81.8,6.3,249.1,21.5,9,,2018-08-09T05:29:50,2018-08-09T18:37:42,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41886099999,remote,41909099999"
2018-08-10,"Mymensingh,Bangladesh",33.7,26.2,29.4,43.1,26.2,36.0,26.5,85.0,2.2,100.0,66.67,rain,,,,10.1,166.0,1002.5,79.8,6.8,225.2,19.4,7,,2018-08-10T05:30:16,2018-08-10T18:36:58,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-08-11,"Mymensingh,Bangladesh",32.1,26.8,28.9,40.8,30.7,35.9,26.8,88.9,10.0,100.0,100.0,rain,,,,14.4,176.5,1000.1,84.6,5.9,174.9,15.0,7,,2018-08-11T05:30:43,2018-08-11T18:36:12,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-12,"Mymensingh,Bangladesh",30.8,26.6,28.5,39.4,26.6,34.4,26.6,89.5,8.6,100.0,100.0,rain,,,,14.0,148.5,998.7,91.0,6.3,127.6,11.2,4,,2018-08-12T05:31:09,2018-08-12T18:35:26,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-13,"Mymensingh,Bangladesh",31.6,26.2,28.9,41.0,26.2,35.0,26.5,87.6,1.8,100.0,41.67,rain,,,,14.8,129.1,999.1,92.3,5.8,243.0,21.0,8,,2018-08-13T05:31:35,2018-08-13T18:34:39,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999"
2018-08-14,"Mymensingh,Bangladesh",33.6,26.7,28.9,43.1,26.7,35.4,26.7,88.5,3.4,100.0,54.17,rain,,,,14.4,116.9,998.0,88.6,7.3,119.7,10.5,4,,2018-08-14T05:32:00,2018-08-14T18:33:52,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-08-15,"Mymensingh,Bangladesh",34.5,26.7,29.0,44.4,26.7,35.7,26.6,87.8,12.9,100.0,100.0,rain,,,,23.0,137.8,1000.7,90.7,6.3,146.9,12.9,6,,2018-08-15T05:32:26,2018-08-15T18:33:03,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-16,"Mymensingh,Bangladesh",32.8,26.7,29.3,42.0,26.7,36.1,26.6,86.2,13.1,100.0,100.0,rain,,,,16.6,146.2,1002.5,84.3,6.4,246.3,21.2,9,,2018-08-16T05:32:51,2018-08-16T18:32:13,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-17,"Mymensingh,Bangladesh",33.6,26.4,29.1,43.7,26.4,35.6,26.5,86.3,15.9,100.0,100.0,rain,,,,11.9,165.8,1000.0,82.9,7.0,134.0,11.4,4,,2018-08-17T05:33:17,2018-08-17T18:31:23,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-18,"Mymensingh,Bangladesh",35.3,26.2,29.8,48.2,26.2,37.5,27.1,85.9,18.5,100.0,100.0,rain,,,,7.6,175.9,997.3,84.6,7.4,146.9,12.8,5,,2018-08-18T05:33:42,2018-08-18T18:30:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-19,"Mymensingh,Bangladesh",35.2,27.1,30.2,47.0,31.5,38.9,27.2,84.7,11.5,100.0,100.0,rain,,,,22.3,152.5,997.0,83.6,7.1,200.2,17.2,6,,2018-08-19T05:34:06,2018-08-19T18:29:40,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-20,"Mymensingh,Bangladesh",32.3,26.1,28.8,43.9,26.1,34.8,26.5,88.3,19.4,100.0,100.0,rain,,,,17.6,134.9,1001.4,93.1,6.4,216.1,18.6,8,,2018-08-20T05:34:31,2018-08-20T18:28:47,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-21,"Mymensingh,Bangladesh",31.6,26.5,28.9,42.5,26.5,35.5,26.7,88.7,11.1,100.0,95.83,rain,,,,17.3,151.6,1002.4,91.6,6.6,187.9,16.2,7,,2018-08-21T05:34:55,2018-08-21T18:27:54,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-22,"Mymensingh,Bangladesh",32.1,26.5,29.1,43.2,26.5,36.0,26.8,87.6,4.5,100.0,75.0,rain,,,,18.7,148.7,1000.8,85.1,5.9,230.3,19.9,8,,2018-08-22T05:35:19,2018-08-22T18:27:00,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-23,"Mymensingh,Bangladesh",31.7,26.7,29.0,42.0,26.7,36.1,26.9,89.1,7.4,100.0,100.0,rain,,,,14.4,161.0,1001.3,87.2,6.3,206.7,18.0,7,,2018-08-23T05:35:43,2018-08-23T18:26:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-24,"Mymensingh,Bangladesh",30.3,26.9,28.3,39.4,31.0,34.9,26.8,91.8,8.4,100.0,100.0,rain,,,,15.1,160.9,1001.2,94.8,6.3,123.7,10.7,4,,2018-08-24T05:36:07,2018-08-24T18:25:09,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-25,"Mymensingh,Bangladesh",32.1,26.2,28.9,42.2,26.2,35.0,26.7,88.5,18.5,100.0,83.33,rain,,,,15.5,150.9,1000.0,89.1,6.7,172.4,14.8,6,,2018-08-25T05:36:31,2018-08-25T18:24:13,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-26,"Mymensingh,Bangladesh",31.6,26.0,28.6,41.1,26.0,33.7,26.0,86.0,4.5,100.0,83.33,rain,,,,16.2,132.2,999.1,89.1,6.5,179.2,15.4,8,,2018-08-26T05:36:54,2018-08-26T18:23:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-27,"Mymensingh,Bangladesh",31.1,26.3,28.2,39.3,26.3,33.4,26.4,90.0,1.4,100.0,58.33,rain,,,,21.6,131.1,1000.2,94.9,6.4,120.0,10.4,5,,2018-08-27T05:37:17,2018-08-27T18:22:19,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-28,"Mymensingh,Bangladesh",32.0,25.8,28.5,41.7,25.8,34.0,26.3,88.5,6.0,100.0,83.33,rain,,,27.7,20.9,133.5,1002.4,89.0,6.8,187.0,16.2,7,,2018-08-28T05:37:40,2018-08-28T18:21:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-29,"Mymensingh,Bangladesh",31.5,26.1,28.5,41.1,26.1,34.1,26.3,88.5,7.3,100.0,95.83,rain,,,,16.9,158.7,1004.1,87.7,6.4,213.6,18.4,8,,2018-08-29T05:38:03,2018-08-29T18:20:22,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-30,"Mymensingh,Bangladesh",32.1,25.9,28.9,41.6,25.9,35.0,26.5,87.6,3.5,100.0,100.0,rain,,,,14.8,148.4,1001.8,67.4,6.7,238.5,20.6,8,,2018-08-30T05:38:26,2018-08-30T18:19:23,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-08-31,"Mymensingh,Bangladesh",33.3,25.9,29.0,42.8,25.9,35.2,26.6,87.4,4.0,100.0,100.0,rain,,,,13.7,151.8,1001.4,66.3,7.2,231.5,20.1,9,,2018-08-31T05:38:49,2018-08-31T18:18:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-01,"Mymensingh,Bangladesh",32.2,25.6,28.2,39.5,25.6,33.1,26.2,89.4,13.8,100.0,100.0,rain,,,,17.3,161.5,1003.5,88.5,6.4,133.7,11.7,5,,2018-09-01T05:39:11,2018-09-01T18:17:24,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-02,"Mymensingh,Bangladesh",31.3,25.7,28.1,39.7,25.7,32.6,25.9,88.4,10.5,100.0,100.0,rain,,,,21.2,156.3,1004.6,56.2,6.3,264.6,22.7,8,,2018-09-02T05:39:33,2018-09-02T18:16:23,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-03,"Mymensingh,Bangladesh",31.6,26.1,28.4,41.0,26.1,33.6,26.4,89.5,10.1,100.0,100.0,rain,,,,16.6,169.0,1003.8,71.8,6.3,212.0,18.3,7,,2018-09-03T05:39:55,2018-09-03T18:15:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-04,"Mymensingh,Bangladesh",32.2,25.9,28.7,41.4,25.9,34.0,26.2,86.7,6.6,100.0,100.0,rain,,,,9.7,176.8,1003.4,41.6,5.0,246.1,21.1,8,,2018-09-04T05:40:17,2018-09-04T18:14:21,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-05,"Mymensingh,Bangladesh",32.6,26.1,28.6,41.5,26.1,33.8,26.2,87.5,11.7,100.0,95.83,rain,,,,15.1,162.4,1001.6,50.5,6.6,197.0,17.0,8,,2018-09-05T05:40:39,2018-09-05T18:13:20,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-06,"Mymensingh,Bangladesh",32.0,24.9,28.2,39.4,24.9,31.8,25.3,85.2,5.3,100.0,66.67,rain,,,,28.4,129.6,1002.7,41.7,7.8,267.8,23.1,9,,2018-09-06T05:41:01,2018-09-06T18:12:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
2018-09-07,"Mymensingh,Bangladesh",31.5,25.3,28.2,40.5,25.3,32.4,25.5,86.2,1.0,100.0,29.17,rain,,,,23.4,138.7,1005.9,50.1,7.0,279.9,24.2,9,,2018-09-07T05:41:23,2018-09-07T18:11:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-09-08,"Mymensingh,Bangladesh",32.0,24.8,28.5,41.0,24.8,33.7,25.9,86.7,1.1,100.0,29.17,rain,,,,14.8,168.4,1007.0,67.5,6.6,269.5,23.2,9,,2018-09-08T05:41:44,2018-09-08T18:10:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41886099999,remote,41909099999"
2018-09-09,"Mymensingh,Bangladesh",32.9,26.0,28.3,40.5,26.0,32.6,25.8,87.3,0.5,100.0,20.83,rain,,,,13.0,179.2,1006.8,82.1,6.5,132.9,11.3,4,,2018-09-09T05:42:06,2018-09-09T18:09:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999"
2018-09-10,"Mymensingh,Bangladesh",31.6,25.7,28.4,39.3,25.7,33.1,25.8,86.5,6.6,100.0,100.0,rain,,,,16.6,189.5,1008.5,90.4,6.7,195.2,17.0,7,,2018-09-10T05:42:27,2018-09-10T18:08:07,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999"
